,#AUTHID,STATUS,sentiNEG,sentiPOS,sentiNEU,sentiCOMPOUND,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY
91,b7b7764cfa1c523e4e93ab2a79a946c4,is in the last day of her two-day mad dash to finish. Can she get all her work done it time???,0.158,0.0,0.842,-0.5775,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/03/09 09:13 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
92,b7b7764cfa1c523e4e93ab2a79a946c4,Is it a problem if my main reason to come to Facebook now is to join groups and become a fan of things?,0.107,0.179,0.714,0.2023,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/21/10 01:16 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
93,b7b7764cfa1c523e4e93ab2a79a946c4,had a three hour nap this afternoon and can't sleep because of it.,0.0,0.0,1.0,0.0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,09/21/09 02:39 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
94,b7b7764cfa1c523e4e93ab2a79a946c4,My dogs are so hood.,0.0,0.0,1.0,0.0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/07/10 02:59 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
95,b7b7764cfa1c523e4e93ab2a79a946c4,"is on a roll; one short of a turkey, now.",0.0,0.0,1.0,0.0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/28/10 01:41 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
96,b7b7764cfa1c523e4e93ab2a79a946c4,can't breathe and feels like her insides are clawing their way out through her belly button. I hate pain.,0.286,0.102,0.612,-0.6705,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,02/02/10 03:25 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
97,b7b7764cfa1c523e4e93ab2a79a946c4,is reflecting on it and is actually very happy she's not in IB right now.,0.0,0.222,0.778,0.6115,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/01/09 11:11 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
98,b7b7764cfa1c523e4e93ab2a79a946c4,has her class ring in with it's changes! Whoop whoop! <3 :D,0.0,0.429,0.571,0.8185,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,02/05/10 03:55 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
99,b7b7764cfa1c523e4e93ab2a79a946c4,KISS. KISS. LICK. <3,0.0,0.909,0.091,0.874,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/31/10 03:38 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
100,b7b7764cfa1c523e4e93ab2a79a946c4,is too lazy to put her stuff back in order. Maybe tomorrow.,0.185,0.0,0.815,-0.3612,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/18/10 02:35 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
101,b7b7764cfa1c523e4e93ab2a79a946c4,has a serious crush on *PROPNAME*. <3,0.33,0.33,0.341,0.25,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/25/10 02:57 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
102,318bf822d4f2bd3920367560218619c0,has bed bugs..... ewwwww!,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/27/09 11:21 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
103,318bf822d4f2bd3920367560218619c0,and mosquito bites,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/23/09 05:41 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
104,318bf822d4f2bd3920367560218619c0,Mondays are the new thursdays- anthony bourdain + *PROPNAME*  = forgetting your financial troubles,0.214,0.0,0.786,-0.4588,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/23/09 05:41 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
105,318bf822d4f2bd3920367560218619c0,is annoyed with herself,0.464,0.0,0.536,-0.3818,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/19/09 12:26 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
106,318bf822d4f2bd3920367560218619c0,"is not turning on her cell at the moment, or for the next few days- dont take it personally.",0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/10/09 10:23 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
107,318bf822d4f2bd3920367560218619c0,Is trying to figure out everything.....,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/20/09 01:41 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
108,318bf822d4f2bd3920367560218619c0,wants no more friend or exboyfriend drama drama,0.188,0.299,0.513,0.3167,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/17/09 04:28 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
109,318bf822d4f2bd3920367560218619c0,is out for the count,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/29/09 04:38 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
110,318bf822d4f2bd3920367560218619c0,"Its the little things in life- fresh flowers, katie ion, netflix instant movies",0.0,0.161,0.839,0.3182,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/24/09 07:03 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
111,318bf822d4f2bd3920367560218619c0,is bummed the instant movie didnt pull through,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/31/09 09:07 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
112,318bf822d4f2bd3920367560218619c0,wants to go to paris. anyone care to accompany me?,0.0,0.262,0.738,0.4939,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/22/09 05:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
113,318bf822d4f2bd3920367560218619c0,one minute at a time,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/13/09 02:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
114,318bf822d4f2bd3920367560218619c0,Loves avoiding burning a whole in her pocket. Lesportsac purses and DVD overload.,0.278,0.21,0.511,-0.0516,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/31/09 11:42 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
115,318bf822d4f2bd3920367560218619c0,really hates California's economy right now,0.39,0.0,0.61,-0.4927,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/20/09 07:11 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
116,318bf822d4f2bd3920367560218619c0,I lost.....my ex is in a relationship before me,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/30/09 05:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
117,318bf822d4f2bd3920367560218619c0,"Is having a great day so far, thanks to santa paula noon meetings. and my mom.",0.0,0.359,0.641,0.8062,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/04/09 10:18 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
118,318bf822d4f2bd3920367560218619c0,is *PROPNAME*'s bestbian,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/23/09 06:03 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
119,318bf822d4f2bd3920367560218619c0,misses the ability to drive,0.264,0.319,0.417,0.1027,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/22/09 03:09 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
120,318bf822d4f2bd3920367560218619c0,Mi familia de la cuidad de mexico esta aqui! Necesito que practicar mi espanol.,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/27/09 05:31 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
121,318bf822d4f2bd3920367560218619c0,"Is wearing red lipstick, watching movies, hot boys, and her mother screech at the family dog..... ""random"" doesnt even begin to describe this scene",0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/20/09 06:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
122,318bf822d4f2bd3920367560218619c0,anthony bourdain bliss,0.0,0.649,0.351,0.5719,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/25/09 02:20 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
123,318bf822d4f2bd3920367560218619c0,Turbo tax tried charging me $140 dollars to process my taxes. my mom did it for free. fuck you turbo tax and thanks mom for saving the day.,0.101,0.179,0.72,0.4019,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/22/09 09:51 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
124,318bf822d4f2bd3920367560218619c0,is on her way up north to face her judgement,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/01/09 08:28 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
125,318bf822d4f2bd3920367560218619c0,"Target is my savior- sandals, dresses and shirts, oh my!",0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/25/09 03:16 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
126,318bf822d4f2bd3920367560218619c0,"is slightly smitten with the phoenix family. its weird, i know.",0.159,0.0,0.841,-0.1779,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/13/09 05:13 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
127,318bf822d4f2bd3920367560218619c0,is hoping to finally get a break tomorrow!,0.0,0.34,0.66,0.4753,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/06/09 07:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
128,318bf822d4f2bd3920367560218619c0,rhinanna is just getting crazier and crazier. or more stupid.,0.457,0.0,0.543,-0.5984,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/10/09 02:58 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
129,318bf822d4f2bd3920367560218619c0,feels like a bum without legs,0.0,0.385,0.615,0.3612,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/15/09 04:14 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
130,318bf822d4f2bd3920367560218619c0,"Having a job again is weird, but welcome.",0.13,0.386,0.483,0.5647,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/08/09 01:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
131,318bf822d4f2bd3920367560218619c0,is 3 years to go,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/29/09 12:11 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
132,318bf822d4f2bd3920367560218619c0,s electronics are giving out.,0.0,0.444,0.556,0.34,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/26/09 04:33 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
133,318bf822d4f2bd3920367560218619c0,is celebrating her 90th day with dieting and work whahooo! not.,0.0,0.285,0.715,0.6114,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/30/09 11:36 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
134,318bf822d4f2bd3920367560218619c0,is in love with her new black peacoat. Who else is pumped it's fall?,0.0,0.244,0.756,0.6369,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/06/09 11:40 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
135,318bf822d4f2bd3920367560218619c0,is sick in an way she's never been physically sick before. feels like a hangover mixed with the flu mixed with weakness and nausea,0.369,0.077,0.554,-0.8591,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/02/09 03:55 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
136,318bf822d4f2bd3920367560218619c0,hates the business that is the United States' healthcare system,0.212,0.204,0.584,-0.0258,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/03/09 02:51 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
137,318bf822d4f2bd3920367560218619c0,thinks Rhianna's Italian Vogue photoshoot is in bad taste and inappropriate. yuck.,0.241,0.0,0.759,-0.5423,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/03/09 03:39 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
138,318bf822d4f2bd3920367560218619c0,is excited for NBC thursdays- especially excited for community,0.0,0.407,0.593,0.5859,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/09/09 01:14 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
139,318bf822d4f2bd3920367560218619c0,is in love with *PROPNAME*.,0.0,0.512,0.488,0.6369,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/04/09 03:09 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
140,318bf822d4f2bd3920367560218619c0,"""La Vie En Rose""- there are no words. Absolutely brilliant, honest, and beautiful movie.",0.093,0.487,0.421,0.8852,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/09/09 07:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
141,318bf822d4f2bd3920367560218619c0,is flashing lights kanye style,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/15/09 04:02 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
142,318bf822d4f2bd3920367560218619c0,i got a break! a $3000 healthcare break! whoooooo,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/14/09 03:55 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
143,318bf822d4f2bd3920367560218619c0,is actually going to see someone besides my mother on my day off. No offense mom. U r fabulous but im turning into a 13-year-old not-out-of-the-closet-yet gay man by the amount of time i spend with you.,0.088,0.062,0.85,0.0258,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/14/09 08:05 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
144,318bf822d4f2bd3920367560218619c0,ARGGGGGGGGGGGGG!!!!!!!,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/15/09 05:00 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
145,318bf822d4f2bd3920367560218619c0,"true blood is getting me in the halloween spirit. damn, bill is hot.",0.157,0.262,0.581,0.2023,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/29/09 05:24 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
146,318bf822d4f2bd3920367560218619c0,michael scott dancing in the booze cruise episode is really entertaining to me right now.,0.0,0.186,0.814,0.4927,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/04/09 07:49 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
147,318bf822d4f2bd3920367560218619c0,"the office, cleaning, and hanging con mi madre are my drugs of choice this evening",0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/09/09 05:07 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
148,318bf822d4f2bd3920367560218619c0,RIP Prague nights Fall semester 2007,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/11/09 04:15 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
149,318bf822d4f2bd3920367560218619c0,needs a hot hair cut. anyone know where i can get a fierce one for under 50 in vc?,0.123,0.0,0.877,-0.2732,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/11/09 02:06 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
150,318bf822d4f2bd3920367560218619c0,"wants to know when she became a single 35-year-old lady. Tonight I visited a dating site and watched ""accidentally on purpose"" and felt for the characters. seriously?!",0.105,0.0,0.895,-0.4003,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/17/09 05:00 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
151,318bf822d4f2bd3920367560218619c0,is ready for her day off,0.0,0.333,0.667,0.3612,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/04/09 06:37 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
152,318bf822d4f2bd3920367560218619c0,life is looking up,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/17/09 04:30 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
153,318bf822d4f2bd3920367560218619c0,is excited to kick it old school with an old friend in a new place,0.0,0.318,0.682,0.6808,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/20/09 04:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
154,318bf822d4f2bd3920367560218619c0,"why does netflix need me to have at least 6 dvds in my queue? i think 5 is quite enough, thank you gluttonous 'merica.",0.0,0.122,0.878,0.4173,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/26/09 03:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
155,318bf822d4f2bd3920367560218619c0,is rediscovering her love for bjork,0.0,0.457,0.543,0.6369,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/29/09 04:56 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
156,318bf822d4f2bd3920367560218619c0,"money, teeth cleaning, g-ma's, bus, top secret errand, target, rodarte dress for $40(!!!), some warm and comfy- themed xmas shopping, spending time with mom, coffee, sephora.com, the office, stepping outside and forgetting how cold it gets without proper coverage- productive and selfindulgent bliss. not a bad day off.",0.0,0.206,0.794,0.8786,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,12/09/09 05:08 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
157,318bf822d4f2bd3920367560218619c0,wants to find a way to san fran after the new year,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/14/09 02:16 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
158,318bf822d4f2bd3920367560218619c0,is in love. With *PROPNAME*.,0.0,0.512,0.488,0.6369,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,12/11/09 05:35 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
159,318bf822d4f2bd3920367560218619c0,is going to start using disposable cameras again- she agrees with stephanie that the anticipation of not knowing what will show up is very missed,0.09,0.116,0.794,-0.0754,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/20/09 12:35 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
160,318bf822d4f2bd3920367560218619c0,thank you to everyone who sent me fb love and made my birthday more special than i could ever have imagined. im sooooooo lucky to have so many great souls in my life.,0.0,0.385,0.615,0.9507,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,12/08/09 03:15 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
161,318bf822d4f2bd3920367560218619c0,is very excite for today and this weekend.,0.0,0.326,0.674,0.5256,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/30/09 11:00 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
162,318bf822d4f2bd3920367560218619c0,its a beautiful fall day in southern california.,0.0,0.394,0.606,0.5994,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/24/09 09:33 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
163,318bf822d4f2bd3920367560218619c0,s g-ma is the coolest,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,12/03/09 02:13 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
164,318bf822d4f2bd3920367560218619c0,wishes she was moving on up in the world. but at least she has ja'mie to get her through it.,0.0,0.064,0.936,0.0772,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,01/09/10 05:00 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
165,318bf822d4f2bd3920367560218619c0,Today is my 2 month birthday!,0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/31/09 11:08 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
166,318bf822d4f2bd3920367560218619c0,intervention- heroine and xanax and crack- oh my.,0.0,0.346,0.654,0.5719,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,01/19/10 05:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
167,318bf822d4f2bd3920367560218619c0,"is having a bad day. not even target, shoes, nor a good guacamole carls jr. burger could bring me up.",0.27,0.0,0.73,-0.7101,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,01/24/10 02:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
168,318bf822d4f2bd3920367560218619c0,"summer heights high. ja'mie, jonah, and mr. g. im hooked on chris lilley.",0.0,0.0,1.0,0.0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,01/04/10 07:28 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
169,318bf822d4f2bd3920367560218619c0,"Um, amy poehler is rocking my world right now. seriously, the bad date rant was HYSTERICAL. tivo that shit. and by that shit, i mean parks and recreation.",0.442,0.0,0.558,-0.9396,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/09/09 03:49 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
170,318bf822d4f2bd3920367560218619c0,Ten Movies to Watch Right Now (and some you can Instant Netflix) 1. La Vie En Rose 2. Shrink (if you love LA) 3. Paris Je'taime (if you love Paris) 3. Clay Pidgeons (*PROPNAME* is priceless) 4. Quills 5. Away We Go 6. Sunshine Cleaning 7. A League of Their Own 8. Smart People (I Heart *PROPNAME*'s Page and SJP) 9. Frost//Nixon 10. Doubt,0.033,0.191,0.775,0.9153,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/11/09 01:39 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
171,ecbddbfe00e0f83cfdb802a7186061c7,"is stuck on Band-Aid brand, cuz Band-Aid's stuck on me!",0.349,0.0,0.651,-0.5093,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,06/28/09 05:03 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
172,ecbddbfe00e0f83cfdb802a7186061c7,Just going to grab some raw fish................,0.0,0.0,1.0,0.0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,06/14/09 08:33 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
173,ecbddbfe00e0f83cfdb802a7186061c7,"saw HP6... funny, lots of awesome awkward silences, but the scriptwriter needs to have his fingers broken. Not only did they achieve new and improved levels of editing important plot elements out, but they are getting increasingly more creative with the n",0.1,0.277,0.623,0.8654,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07/15/09 07:04 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
174,ecbddbfe00e0f83cfdb802a7186061c7,Need to re-learn my patterns again... awesome...,0.0,0.0,1.0,0.0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07/09/09 12:13 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
175,ecbddbfe00e0f83cfdb802a7186061c7,FREE SLURPEE DAY!!!,0.0,0.676,0.324,0.6341,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07/11/09 03:18 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
176,ecbddbfe00e0f83cfdb802a7186061c7,has GOT to stop waking up at 1pm...,0.239,0.0,0.761,-0.296,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/08/09 06:05 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
177,ecbddbfe00e0f83cfdb802a7186061c7,is not feeling exactly top-notch...,0.255,0.0,0.745,-0.0951,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,08/22/09 01:55 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
178,ecbddbfe00e0f83cfdb802a7186061c7,will have too many notifications at the next log in...,0.0,0.0,1.0,0.0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,08/30/09 06:16 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
179,ecbddbfe00e0f83cfdb802a7186061c7,First day of school done! finances are going to be the end of me...,0.0,0.0,1.0,0.0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/11/09 04:51 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
180,ecbddbfe00e0f83cfdb802a7186061c7,is tired and for some reason is looking forward to classes starting...,0.209,0.0,0.791,-0.4404,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/04/09 08:17 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
181,ecbddbfe00e0f83cfdb802a7186061c7,2 months of hell yet again... FML,0.479,0.0,0.521,-0.6808,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07/30/09 09:42 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
182,ecbddbfe00e0f83cfdb802a7186061c7,got to play with fire in front of a crowd... YAY!!!,0.143,0.441,0.416,0.7192,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/14/09 01:07 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
183,ecbddbfe00e0f83cfdb802a7186061c7,is in love with Ren Fest...,0.0,0.457,0.543,0.6369,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/16/09 12:59 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
184,ecbddbfe00e0f83cfdb802a7186061c7,3 DAYS!!!!!!!!!!!!!,0.0,0.0,1.0,0.0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/18/09 02:23 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
185,ecbddbfe00e0f83cfdb802a7186061c7,What a great day!!!,0.0,0.713,0.287,0.7163,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/21/09 03:00 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
186,ecbddbfe00e0f83cfdb802a7186061c7,loves the Pirate English version of Facebook!!!,0.0,0.433,0.567,0.6784,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/17/09 03:07 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
187,ecbddbfe00e0f83cfdb802a7186061c7,has a choice...,0.0,0.0,1.0,0.0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07/31/09 08:31 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
188,ecbddbfe00e0f83cfdb802a7186061c7,2 DAYS!!!!!!!!!!!!!!!,0.0,0.0,1.0,0.0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/18/09 03:13 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
189,ecbddbfe00e0f83cfdb802a7186061c7,Ren Fest with rain - Still good!!!,0.0,0.43,0.57,0.5826,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,10/04/09 11:48 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
190,ecbddbfe00e0f83cfdb802a7186061c7,kindly thanks everyone who wished him a happy birthday!,0.0,0.669,0.331,0.8777,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/20/09 03:51 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
